1507214606.473018,0
1507214606.484646,0
1507214606.496243,0
1507214606.507747,0
1507214606.519430,0
1507214606.531073,1
1507214606.542683,0
1507214606.554296,0
1507214606.565896,0
1507214606.577661,0
1507214606.589305,0
1507214606.600894,0
1507214606.612501,0
1507214606.626465,0
1507214606.638027,0
1507214606.649555,0
1507214606.661056,0
1507214606.672669,0
1507214606.684312,0
1507214606.695909,0
1507214606.707550,0
1507214606.719124,0
1507214606.730704,0
1507214606.742252,0
1507214606.753855,0
1507214606.765369,0
1507214606.777026,0
1507214606.788656,0
1507214606.800201,0
1507214606.812010,0
1507214606.823690,0
1507214606.835371,0
1507214606.846849,0
1507214606.858402,0
1507214606.872266,0
1507214606.884039,0
1507214606.895567,0
1507214606.907090,0
1507214606.918712,0
1507214606.930164,0
1507214606.941705,0
1507214606.953208,0
1507214606.964716,0
1507214606.976338,0
1507214606.987912,0
1507214606.999475,0
1507214607.011232,0
1507214607.022847,0
1507214607.034436,0
1507214607.046066,0
1507214607.057654,0
1507214607.069299,0
1507214607.080875,0
1507214607.092607,0
1507214607.104272,0
1507214607.115892,0
1507214607.127464,0
1507214607.139040,0
1507214607.150543,0
1507214607.162086,0
1507214607.173613,0
1507214607.185210,0
1507214607.196649,0
1507214607.208138,0
1507214607.219849,0
1507214607.231405,0
1507214607.242867,0
1507214607.254337,0
1507214607.265819,0
1507214607.277375,0
1507214607.288971,0
1507214607.300527,0
1507214607.312116,0
1507214607.323710,0
1507214607.335255,0
1507214607.346926,0
1507214607.358430,0
1507214607.370056,0
1507214607.381652,0
1507214607.393343,0
1507214607.405059,0
1507214607.416599,0
1507214607.428156,0
1507214607.439660,0
1507214607.451268,0
1507214607.462753,0
1507214607.474213,0
1507214607.485854,0
1507214607.497436,0
1507214607.508995,0
1507214607.520700,0
1507214607.532260,0
1507214607.543842,0
1507214607.555361,0
1507214607.566858,0
1507214607.578417,0
1507214607.589893,0
1507214607.601522,0
1507214607.613112,0
1507214607.624681,0
1507214607.636296,0
1507214607.647833,0
1507214607.659341,0
1507214607.670934,0
1507214607.682441,0
1507214607.693966,0
1507214607.705589,0
1507214607.717185,0
1507214607.728748,0
1507214607.740245,0
1507214607.751779,0
1507214607.763281,0
1507214607.774723,0
1507214607.786242,0
1507214607.797776,0
1507214607.809297,0
1507214607.820840,0
1507214607.832420,0
1507214607.844033,0
1507214607.855673,0
1507214607.867324,0
1507214607.878973,0
1507214607.890595,0
1507214607.902218,0
1507214607.913779,0
1507214607.925500,0
1507214607.937158,0
1507214607.948778,0
1507214607.960383,0
1507214607.972145,0
1507214607.983762,0
1507214607.995458,0
1507214608.007035,0
1507214608.018730,0
1507214608.030392,0
1507214608.042039,0
1507214608.053627,0
1507214608.065159,0
1507214608.076739,0
1507214608.088311,0
1507214608.099923,0
1507214608.111574,0
1507214608.123167,0
1507214608.134684,0
1507214608.146323,0
1507214608.157970,0
1507214608.169624,0
1507214608.181303,0
1507214608.192803,0
1507214608.204345,0
1507214608.215953,0
1507214608.227528,0
1507214608.239071,0
1507214608.250621,0
1507214608.262154,0
1507214608.273646,0
1507214608.285168,0
1507214608.296811,0
1507214608.308376,0
1507214608.320058,0
1507214608.331730,0
1507214608.343309,0
1507214608.354791,0
1507214608.366288,0
1507214608.378093,0
1507214608.389676,0
1507214608.401261,0
1507214608.412869,0
1507214608.424517,0
1507214608.436178,0
1507214608.447802,0
1507214608.459580,0
1507214608.471205,0
1507214608.483011,0
1507214608.494698,0
1507214608.506322,0
1507214608.517896,0
1507214608.529613,0
1507214608.541199,0
1507214608.552882,0
1507214608.564503,0
1507214608.576143,0
1507214608.587750,0
1507214608.599348,0
1507214608.610987,0
1507214608.622643,0
1507214608.634217,0
1507214608.646236,0
1507214608.657838,0
1507214608.669433,0
1507214608.681087,0
1507214608.692755,0
1507214608.704403,0
1507214608.716408,0
1507214608.728044,0
1507214608.739754,0
1507214608.751257,0
1507214608.762827,0
1507214608.774405,0
1507214608.786085,0
1507214608.797664,0
1507214608.809230,0
1507214608.820979,0
1507214608.832609,1
1507214608.844411,0
1507214608.856470,0
1507214608.868166,0
1507214608.879916,0
1507214608.891566,0
1507214608.903137,0
1507214608.914770,0
1507214608.926365,0
1507214608.937966,0
1507214608.949552,0
1507214608.961114,0
1507214608.972680,0
1507214608.984140,0
1507214608.995697,0
1507214609.007196,0
1507214609.018915,0
1507214609.030369,0
1507214609.041920,0
1507214609.054158,0
1507214609.065726,0
1507214609.077231,0
1507214609.088829,0
1507214609.100450,0
1507214609.111966,0
1507214609.123522,0
1507214609.135014,0
1507214609.146642,0
1507214609.158129,0
1507214609.169630,0
1507214609.181057,0
1507214609.192539,0
1507214609.204219,0
1507214609.215875,0
1507214609.227549,0
1507214609.239113,0
1507214609.250751,0
1507214609.262472,0
1507214609.274001,0
1507214609.285819,0
1507214609.297511,0
1507214609.309168,0
1507214609.320847,0
1507214609.332542,0
1507214609.344284,0
1507214609.356060,0
1507214609.367755,0
1507214609.379571,0
1507214609.391103,0
1507214609.402840,0
1507214609.414550,0
1507214609.426198,0
1507214609.437708,0
1507214609.449350,0
1507214609.460944,0
1507214609.472531,0
1507214609.484018,0
1507214609.495553,0
